CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country,Days_Between,purchase_missing
5891,Amit,Female,42.0,Kolkata,,,590.2302104368941,5.0,nan,,UK,,1
C5892,Ankit,Unknown,37.0,Ahmedabad,2020-12-28,2024-08-05,2965.1520835036563,5.0,nan,9699628458,Nan,1316.0,1
5892,Sneha,Female,39.0,Mumbai,2024-10-08,2022-06-14,844.3878526187825,5.0,nan,,Canada,-847.0,1
C5895,Rahul,Unknown,48.0,Kolkata,2026-01-14,,1408.7693064482082,5.0,nan,9346256994,Nan,,1
5896,Unknown,Female,46.0,Delhi,,,4105.464007644103,5.0,user5895@mail.com,,Canada,,1
C5897,Unknown,Unknown,46.0,Chennai,,,4394.1,5.0,user5896@mail.com,9197852524,Nan,,0
5897,Sneha,Unknown,38.0,Delhi,,2024-07-24,1915.0264320387614,5.0,nan,,India,,1
5898,Unknown,Female,40.0,Bangalore,2025-09-14,,4594.67116156987,5.0,nan,9389756609,UK,,1
5899,Sneha,Male,46.0,Chennai,2024-08-15,,3343.5841483837703,5.0,user5899@mail.com,9571232147,Canada,,1
5901,Rahul,Male,46.0,Kolkata,2024-07-17,,3210.25,5.0,nan,9904675873,Australia,,0
5903,Priya,Female,43.0,Pune,2021-05-30,2022-07-05,2576.7845818584524,3.0,nan,,India,401.0,1
5903,Unknown,Unknown,44.0,Chennai,,,3881.14,5.0,nan,,Canada,,0
5908,Simran,Unknown,46.0,Chennai,,2024-07-18,5997.394757310851,5.0,nan,,Australia,,1
C5909,Kiran,Male,41.0,Chennai,,,2504.4610644634977,5.0,nan,,Canada,,1
5910,Priya,Female,38.0,Ahmedabad,2025-09-25,,1687.07,5.0,user5909@mail.com,,Australia,,0
5912,Sneha,Male,43.0,Pune,,2022-08-27,2375.547789379503,5.0,nan,,Canada,,1
C5913,Ravi,Male,46.0,Chennai,,,2516.3345631043953,5.0,nan,,Australia,,1
5914,Unknown,Male,44.0,Kolkata,,,4506.36273298517,5.0,user5913@mail.com,,USA,,1
5915,Ankit,Female,40.0,Ahmedabad,2023-10-26,2024-03-29,2048.26,5.0,nan,,UK,155.0,0
5916,Unknown,Male,22.0,Pune,,2021-04-26,5283.049436683139,5.0,user5915@mail.com,,Nan,,1
5917,Rahul,Female,49.0,Delhi,2025-03-31,2020-08-06,3817.56,5.0,nan,,Canada,-1698.0,0
5918,Sneha,Unknown,40.0,Chennai,2022-08-11,2023-10-27,3667.52,5.0,nan,,Nan,442.0,0
5920,Rahul,Male,47.0,Chennai,,,4904.751608600183,2.0,nan,,Canada,,1
5921,Pooja,Female,40.0,Delhi,,,590.21,5.0,nan,9582499371,USA,,0
C5924,Unknown,Male,58.0,Bangalore,,,516.3570339645321,1.0,nan,,USA,,1
5924,Ankit,Female,18.0,Pune,2024-12-10,2023-09-29,2335.2610249012896,5.0,user5924@mail.com,9414735319,Nan,-438.0,1
5926,Simran,Unknown,23.0,Delhi,2022-11-11,,1969.1,4.0,nan,9826872090,USA,,0
5927,Ankit,Male,47.0,Chennai,2022-06-16,,818.6844120924611,4.0,nan,,Australia,,1
C5928,Sneha,Unknown,43.0,Delhi,2025-11-28,,4088.528534016271,4.0,nan,,UK,,1
5929,Amit,Male,44.0,Unknown,,2025-01-23,4701.347068831386,5.0,user5928@mail.com,,India,,1
5929,Pooja,Male,41.0,Kolkata,,,3126.0581655862616,5.0,user5929@mail.com,9574933457,Canada,,1
5931,Neha,Unknown,41.0,Bangalore,,,2166.6296780091507,5.0,user5931@mail.com,9117689978,Nan,,1
5932,Amit,Female,46.0,Bangalore,,,2065.6,5.0,user5932@mail.com,,USA,,0
C5934,Unknown,Female,43.0,Ahmedabad,,,4464.796978266297,5.0,nan,,Australia,,1
5935,Amit,Male,44.0,Delhi,2024-06-21,,2625.424689215149,2.0,nan,,USA,,1
5938,Ravi,Female,36.0,Pune,,,1341.1414781900974,5.0,nan,,Australia,,1
5942,Unknown,Male,40.0,Chennai,2024-04-13,2025-01-22,1840.631949145119,1.0,user5941@mail.com,,Australia,284.0,1
5942,Unknown,Unknown,46.0,Delhi,2026-01-23,2025-09-17,2233.54,1.0,nan,9385745755,India,-128.0,0
5943,Rahul,Female,38.0,Hyderabad,,2025-12-05,4470.152361748158,5.0,nan,9842705425,Nan,,1
5945,Ravi,Female,45.0,Bangalore,,,1084.57,5.0,nan,9534651344,Canada,,0
C5946,Ankit,Female,52.0,Hyderabad,2025-10-05,2025-02-04,2218.6839049342293,3.0,nan,,UK,-243.0,1
5948,Pooja,Unknown,40.0,Hyderabad,2024-04-30,2024-01-08,3274.458570860893,5.0,nan,,Nan,-113.0,1
5949,Priya,Male,38.0,Ahmedabad,2022-11-06,,226.75,5.0,nan,9344097837,USA,,0
5950,Priya,Unknown,42.0,Pune,,2025-03-22,2364.612465840937,5.0,nan,,UK,,1
5952,Amit,Female,34.0,Chennai,2024-05-01,2022-01-16,2922.154642258708,5.0,nan,,UK,-836.0,1
C5954,Ravi,Female,46.0,Pune,2024-08-18,,1138.8739354260804,5.0,user5953@mail.com,,Nan,,1
C5955,Neha,Female,41.0,Ahmedabad,2024-07-31,,3707.47,1.0,user5954@mail.com,,UK,,0
5956,Unknown,Female,45.0,Pune,2024-07-11,2024-02-21,992.37,5.0,user5955@mail.com,9665220065,Australia,-141.0,0
C5957,Unknown,Male,49.0,Chennai,,,3878.5825016752697,4.0,nan,,Australia,,1
C5958,Unknown,Male,43.0,Ahmedabad,,2021-07-27,3531.5464108891656,5.0,nan,,Canada,,1
5959,Sneha,Male,42.0,Mumbai,2022-11-22,2023-02-04,1218.25,4.0,user5958@mail.com,,USA,74.0,0
5962,Kiran,Male,40.0,Kolkata,,2025-01-02,2975.3699589002617,5.0,nan,,Nan,,1
C5963,Priya,Male,52.0,Unknown,2025-07-15,2022-01-19,3705.92131501087,5.0,nan,,UK,-1273.0,1
5963,Sneha,Male,40.0,Kolkata,,,1799.183185355675,5.0,nan,,Australia,,1
5965,Kiran,Male,38.0,Kolkata,,2021-05-06,3053.2636216137907,5.0,nan,,Australia,,1
C5966,Neha,Female,47.0,Mumbai,,2021-04-25,1153.7,5.0,user5965@mail.com,,USA,,0
5967,Pooja,Unknown,65.0,Chennai,,,4971.39,5.0,user5966@mail.com,9629628939,Canada,,0
5968,Amit,Unknown,39.0,Unknown,2021-12-20,,1545.527661645248,1.0,nan,,Australia,,1
5969,Amit,Unknown,39.0,Chennai,2021-05-21,,2854.53371506776,1.0,nan,,Australia,,1
5969,Amit,Female,67.0,Kolkata,2023-01-31,2024-09-02,926.593225381202,5.0,nan,9663220811,Australia,580.0,1
C5971,Unknown,Female,38.0,Bangalore,,,364.95,5.0,nan,,Australia,,0
C5972,Unknown,Female,45.0,Kolkata,,,4145.7782309063305,5.0,user5971@mail.com,9815143229,India,,1
5973,Kiran,Male,41.0,Hyderabad,2025-08-02,2025-03-31,776.137022097286,5.0,user5972@mail.com,,UK,-124.0,1
5979,Ravi,Male,43.0,Kolkata,,,4417.514987546123,4.0,nan,,India,,1
C5980,Ravi,Female,33.0,Ahmedabad,2023-07-08,,2772.135816711796,5.0,nan,9733175909,USA,,1
C5981,Amit,Female,41.0,Kolkata,,,982.9817923084888,5.0,nan,,USA,,1
5981,Simran,Female,43.0,Mumbai,2024-08-12,,1546.9419785566965,5.0,nan,,India,,1
5982,Ankit,Female,42.0,Ahmedabad,2023-12-28,,3689.569553188737,5.0,user5982@mail.com,,USA,,1
C5984,Simran,Female,65.0,Ahmedabad,2021-12-21,,3168.7634715031095,5.0,user5983@mail.com,9489358756,India,,1
C5986,Ravi,Male,45.0,Mumbai,,,1981.8231835042686,5.0,nan,,India,,1
5987,Pooja,Female,41.0,Kolkata,2023-01-20,2023-05-10,4090.4925696683963,5.0,nan,,Australia,110.0,1
5988,Sneha,Female,41.0,Delhi,2025-12-21,,2747.0340517505088,5.0,user5987@mail.com,9689043821,UK,,1
5989,Unknown,Female,45.0,Bangalore,,,1730.0833574740986,5.0,nan,,India,,1
C5992,Ankit,Female,41.0,Pune,,,2362.6150105907604,5.0,nan,,Australia,,1
5993,Simran,Unknown,40.0,Hyderabad,,,4572.809036484668,5.0,user5992@mail.com,9437416632,India,,1
5994,Unknown,Male,38.0,Mumbai,2024-05-19,,1649.36,5.0,nan,,USA,,0
5995,Ankit,Male,39.0,Bangalore,2024-03-15,,2670.78,5.0,nan,,India,,0
5997,Ankit,Male,43.0,Hyderabad,2023-09-23,2022-09-15,1444.79,2.0,nan,9753044747,USA,-373.0,0
C5998,Sneha,Unknown,38.0,Ahmedabad,2022-08-10,,2403.073170018637,5.0,nan,,Nan,,1
6000,Unknown,Female,40.0,Ahmedabad,2021-12-12,2024-12-29,345.9176206248085,5.0,nan,,UK,1113.0,1
6003,Neha,Unknown,69.0,Unknown,2023-05-14,,1837.855174657558,5.0,nan,,Australia,,1
6004,Amit,Female,46.0,Kolkata,,,6089.963029596942,5.0,nan,,Canada,,1
6004,Ravi,Male,59.0,Kolkata,2023-05-27,,962.09,5.0,nan,,UK,,0
C6006,Sneha,Female,46.0,Hyderabad,,,2335.94638663627,3.0,nan,,Canada,,1
C6008,Pooja,Male,45.0,Unknown,2025-10-03,,1688.2363904629046,5.0,nan,,India,,1
6009,Unknown,Female,21.0,Unknown,2022-01-13,,1558.0202349803046,5.0,nan,,Australia,,1
6011,Unknown,Female,33.0,Chennai,,,4376.303232042584,5.0,nan,,UK,,1
6013,Ravi,Female,61.0,Unknown,,2025-02-19,4210.653002290333,3.0,nan,,Nan,,1
C6014,Rahul,Female,40.0,Mumbai,2021-11-06,,5006.865642473711,5.0,nan,,Nan,,1
C6015,Sneha,Unknown,57.0,Ahmedabad,,,1187.7177498523363,5.0,nan,9877600296,Australia,,1
C6016,Kiran,Male,46.0,Mumbai,2025-07-17,,3142.662302795384,5.0,nan,,Australia,,1
6017,Kiran,Unknown,40.0,Hyderabad,2023-12-03,2025-12-14,3719.765517675529,5.0,nan,,USA,742.0,1
6018,Ravi,Female,38.0,Kolkata,,,4248.69,5.0,nan,9516551585,Canada,,0
6018,Simran,Male,28.0,Chennai,2025-06-08,,2689.4519724767024,5.0,nan,,Nan,,1
6021,Unknown,Unknown,40.0,Pune,2023-06-28,2025-03-27,2884.96,5.0,nan,,USA,638.0,0
C6024,Priya,Male,46.0,Unknown,,,4200.68860118494,5.0,user6023@mail.com,,USA,,1
C6025,Ankit,Unknown,45.0,Unknown,,,1217.8932937693169,5.0,nan,,Australia,,1
C6026,Simran,Male,41.0,Ahmedabad,,,2080.328442192963,5.0,nan,,USA,,1
6027,Unknown,Male,46.0,Hyderabad,2025-04-12,2024-03-21,2825.0961802743145,5.0,nan,9769524326,Nan,-387.0,1
C6031,Pooja,Female,46.0,Delhi,2021-04-12,2023-11-04,3394.0258545945658,5.0,nan,,Nan,936.0,1
6032,Priya,Unknown,39.0,Mumbai,2021-03-05,,1344.9595550367849,5.0,user6031@mail.com,,Canada,,1
6034,Pooja,Unknown,45.0,Mumbai,,,583.7366980096913,5.0,user6033@mail.com,,Nan,,1
6035,Ankit,Unknown,40.0,Ahmedabad,2023-01-15,,3771.052117467705,5.0,user6034@mail.com,,India,,1
6036,Simran,Male,62.0,Delhi,,,4799.063627057634,5.0,nan,9890587988,India,,1
6038,Unknown,Unknown,47.0,Unknown,2022-09-17,2020-12-23,1436.6989980055264,1.0,user6038@mail.com,,USA,-633.0,1
6040,Rahul,Male,46.0,Pune,,2024-01-02,2718.44387354569,5.0,user6039@mail.com,,Australia,,1
6040,Priya,Female,26.0,Chennai,2023-04-10,,2859.2420216882283,5.0,nan,,USA,,1
6043,Unknown,Unknown,43.0,Mumbai,,2021-10-20,67.0600001771154,3.0,nan,,Nan,,1
6043,Unknown,Male,46.0,Mumbai,,,1283.1031670729628,5.0,nan,,Canada,,1
6045,Rahul,Female,42.0,Chennai,2024-10-31,,3902.19,5.0,nan,,USA,,0
6046,Priya,Female,40.0,Pune,,,4874.57,5.0,nan,,UK,,0
6049,Unknown,Female,42.0,Mumbai,,2022-01-14,3369.5,5.0,user6048@mail.com,,Australia,,0
6050,Rahul,Unknown,43.0,Bangalore,,,2172.94,1.0,nan,,Australia,,0
C6051,Rahul,Female,46.0,Mumbai,,,5443.649981059342,5.0,nan,,India,,1
6053,Kiran,Unknown,40.0,Ahmedabad,,,2019.688368819856,3.0,user6052@mail.com,,Australia,,1
6054,Ankit,Female,47.0,Kolkata,2022-03-10,,2642.4891473659623,5.0,user6053@mail.com,,USA,,1
6054,Rahul,Unknown,42.0,Hyderabad,2020-09-01,2025-10-11,3881.44,5.0,nan,,UK,1866.0,0
6056,Simran,Unknown,64.0,Mumbai,,,3318.59,5.0,nan,,India,,0
6057,Priya,Unknown,41.0,Bangalore,2022-08-07,,5837.958562957569,5.0,nan,,USA,,1
6058,Unknown,Male,44.0,Chennai,,2025-02-01,2579.4,2.0,nan,,UK,,0
6059,Neha,Female,44.0,Bangalore,2021-04-24,,1764.6316776759948,5.0,nan,,India,,1
6060,Kiran,Male,46.0,Unknown,,,2051.47,4.0,nan,,Australia,,0
6061,Rahul,Female,43.0,Unknown,2023-05-14,,2002.7231884643516,5.0,user6061@mail.com,9463555542,Canada,,1
C6063,Neha,Unknown,44.0,Unknown,,,246.59300686514325,5.0,user6062@mail.com,,Australia,,1
C6064,Ankit,Unknown,38.0,Bangalore,2021-05-29,2020-10-17,1942.0678340644986,5.0,nan,,USA,-224.0,1
C6065,Unknown,Unknown,32.0,Unknown,,,1211.3566192764051,2.0,nan,,USA,,1
6065,Unknown,Unknown,44.0,Mumbai,,,2087.0379375886937,5.0,nan,9254343535,India,,1
C6069,Kiran,Female,38.0,Kolkata,2022-05-31,2023-03-15,2394.705333365083,1.0,nan,,Nan,288.0,1
6069,Unknown,Male,41.0,Ahmedabad,2022-10-06,,1343.078466224667,1.0,nan,9694397538,Nan,,1
C6071,Ravi,Female,45.0,Chennai,2025-10-07,,2179.0390144472385,3.0,nan,,UK,,1
6072,Ravi,Male,43.0,Kolkata,2021-07-08,2023-07-27,3428.61,5.0,nan,,USA,749.0,0
6073,Priya,Unknown,41.0,Bangalore,2025-12-12,2022-03-03,2115.1188352301306,5.0,nan,,India,-1380.0,1
6073,Unknown,Male,40.0,Delhi,,2021-01-06,1913.6409274001026,5.0,nan,,USA,,1
6075,Pooja,Male,25.0,Hyderabad,,,3196.6348883348546,3.0,nan,,Nan,,1
6076,Ankit,Male,38.0,Bangalore,2021-02-07,2025-11-28,2309.38,5.0,nan,,USA,1755.0,0
C6077,Neha,Male,41.0,Hyderabad,,2025-07-27,3114.988457200201,5.0,nan,,Nan,,1
6078,Ravi,Unknown,68.0,Unknown,2020-08-26,,1303.8087022550176,3.0,nan,,USA,,1
6079,Amit,Female,44.0,Mumbai,2023-04-23,,4039.08,5.0,nan,,USA,,0
6080,Unknown,Unknown,44.0,Hyderabad,2024-04-25,2023-12-30,2477.565088776173,5.0,nan,9887452670,UK,-117.0,1
C6081,Kiran,Male,38.0,Unknown,,,1522.6518575974753,3.0,nan,,UK,,1
C6082,Rahul,Male,40.0,Mumbai,,,2109.031443339988,5.0,nan,,Nan,,1
6083,Simran,Male,38.0,Unknown,2025-09-30,,3874.772578042299,2.0,nan,,UK,,1
C6085,Kiran,Unknown,45.0,Bangalore,,,2486.22,5.0,user6084@mail.com,,Canada,,0
6086,Priya,Male,46.0,Ahmedabad,2022-01-02,2022-06-09,2088.16873281758,3.0,nan,,India,158.0,1
6087,Amit,Unknown,43.0,Delhi,2021-07-09,2022-02-04,4612.5841469169045,5.0,nan,,UK,210.0,1
6088,Amit,Female,42.0,Unknown,2023-05-09,2024-02-09,3762.9875748838635,3.0,nan,,India,276.0,1
6089,Rahul,Male,38.0,Mumbai,,,3431.5977998258268,5.0,nan,,Nan,,1
C6092,Rahul,Male,44.0,Chennai,2024-03-21,,614.97,5.0,nan,,Nan,,0
C6093,Simran,Unknown,39.0,Delhi,2022-04-20,,3324.152467636059,1.0,nan,,Canada,,1
6094,Ankit,Unknown,46.0,Bangalore,,,1519.4178488341809,1.0,nan,,Nan,,1
6096,Neha,Unknown,42.0,Hyderabad,,,71.01580300757905,5.0,nan,,Nan,,1
6097,Unknown,Male,44.0,Ahmedabad,,,4787.709442578636,5.0,nan,,Australia,,1
6097,Rahul,Male,47.0,Delhi,,,3716.628456718261,5.0,user6097@mail.com,,UK,,1
C6099,Kiran,Male,43.0,Hyderabad,2022-12-05,2022-06-26,405.7310149112709,5.0,user6098@mail.com,9406512084,Australia,-162.0,1
6100,Simran,Male,39.0,Bangalore,2023-04-07,2024-03-14,3821.7395160773344,5.0,nan,,USA,342.0,1
C6101,Ankit,Female,40.0,Delhi,,,3455.6248475937036,5.0,nan,,UK,,1
6103,Simran,Female,42.0,Bangalore,2022-05-30,,3317.245843018306,5.0,user6102@mail.com,,Canada,,1
6103,Pooja,Unknown,47.0,Delhi,2021-10-20,,3312.742609887039,5.0,nan,,USA,,1
6105,Ravi,Female,43.0,Mumbai,,,3268.6246220786015,5.0,user6104@mail.com,,Nan,,1
6106,Neha,Male,38.0,Pune,2022-08-18,2020-11-21,1857.561782757392,4.0,nan,,Nan,-635.0,1
C6107,Kiran,Female,40.0,Mumbai,,2021-04-27,154.42146671640376,4.0,nan,,India,,1
6109,Pooja,Female,38.0,Hyderabad,2024-07-30,,2785.6794006165833,5.0,nan,,India,,1
6110,Ankit,Male,36.0,Hyderabad,,,1052.24,3.0,nan,,Canada,,0
6111,Unknown,Unknown,46.0,Unknown,2021-08-30,2020-10-10,2630.6194229059406,5.0,user6110@mail.com,9749167614,Australia,-324.0,1
C6112,Ankit,Male,40.0,Kolkata,,,1582.27,3.0,nan,,USA,,0
6112,Kiran,Female,43.0,Unknown,2022-02-19,,4532.73282519764,5.0,user6112@mail.com,,UK,,1
6114,Priya,Female,39.0,Kolkata,2021-07-22,,831.6861373808097,5.0,nan,9246707326,Australia,,1
6115,Unknown,Female,60.0,Unknown,2022-02-26,,3380.263751636788,5.0,nan,9534978838,Canada,,1
C6116,Pooja,Female,49.0,Mumbai,2025-05-17,2023-10-19,4584.665945692556,5.0,nan,,India,-576.0,1
6118,Amit,Unknown,19.0,Hyderabad,,,2415.7757424041706,5.0,nan,9694013991,Canada,,1
C6119,Rahul,Female,40.0,Mumbai,2022-10-03,,2402.9110697526935,5.0,nan,,UK,,1
6120,Simran,Male,42.0,Unknown,2021-05-15,,2789.5254154280015,4.0,nan,,India,,1
C6121,Sneha,Male,70.0,Delhi,,,2554.95,5.0,nan,,Australia,,0
6122,Rahul,Male,38.0,Ahmedabad,2025-04-06,,1975.21,5.0,nan,,Australia,,0
6125,Unknown,Unknown,44.0,Hyderabad,,,3559.1162686068037,5.0,nan,,USA,,1
6126,Rahul,Unknown,46.0,Unknown,,,3698.8234555734184,5.0,nan,,USA,,1
C6127,Priya,Unknown,43.0,Bangalore,,2022-05-11,1341.8809870032605,5.0,nan,,India,,1
C6128,Unknown,Unknown,38.0,Kolkata,,,3776.5622171164136,5.0,nan,,UK,,1
6131,Amit,Unknown,46.0,Pune,2025-07-30,2022-05-01,3325.28,5.0,nan,9846694363,India,-1186.0,0
6132,Sneha,Unknown,40.0,Chennai,2025-11-06,2021-08-07,2000.94,5.0,nan,9586916217,Canada,-1552.0,0
6132,Amit,Female,46.0,Bangalore,2021-01-14,,3293.7195549570333,5.0,user6132@mail.com,,Australia,,1
6133,Ravi,Female,39.0,Mumbai,2025-05-07,,2192.936314898836,5.0,user6133@mail.com,,Canada,,1
C6135,Neha,Male,44.0,Kolkata,2025-01-20,,1968.3807946700974,5.0,nan,,UK,,1
6136,Sneha,Unknown,46.0,Ahmedabad,2022-03-18,,2817.61,5.0,nan,,India,,0
C6137,Ravi,Female,38.0,Delhi,2023-09-29,,4131.642670998142,5.0,nan,,Nan,,1
C6138,Unknown,Male,45.0,Ahmedabad,2022-10-10,,1170.8447771234235,5.0,user6137@mail.com,,USA,,1
6140,Amit,Female,45.0,Hyderabad,,,1217.2610067678067,5.0,nan,,Australia,,1
6141,Neha,Unknown,42.0,Pune,,2020-08-12,2296.722225486863,2.0,user6140@mail.com,,Australia,,1
6141,Rahul,Female,38.0,Kolkata,2023-07-25,,1252.125432855312,5.0,user6141@mail.com,9841828071,Australia,,1
6143,Simran,Male,41.0,Ahmedabad,2025-02-04,,1248.9784326153685,5.0,nan,,Australia,,1
6144,Unknown,Unknown,58.0,Ahmedabad,,2023-04-16,4506.65,4.0,nan,,India,,0
6145,Unknown,Female,40.0,Pune,2023-11-17,,2817.0002728381423,5.0,nan,,India,,1
6146,Amit,Male,38.0,Hyderabad,,,2655.792198148406,1.0,nan,,UK,,1
C6147,Sneha,Female,31.0,Delhi,,,1787.8370931215736,5.0,user6146@mail.com,,India,,1
6148,Rahul,Male,26.0,Ahmedabad,,2023-03-30,910.45,3.0,nan,,India,,0
6149,Pooja,Female,55.0,Unknown,,,936.0531613296466,3.0,user6148@mail.com,,India,,1
6150,Simran,Female,39.0,Delhi,2023-02-01,,3859.917569491804,3.0,nan,9207908213,Australia,,1
C6151,Amit,Unknown,43.0,Hyderabad,,2024-11-11,253.75247586626756,5.0,nan,,UK,,1
C6154,Ravi,Female,46.0,Kolkata,2020-10-02,,3411.24,5.0,nan,,India,,0
C6156,Unknown,Male,58.0,Hyderabad,,,3946.67,5.0,user6155@mail.com,9325323273,USA,,0
C6157,Amit,Male,41.0,Unknown,,,1777.9503558346605,5.0,nan,9597013593,UK,,1
C6159,Neha,Male,46.0,Mumbai,2025-03-10,2021-07-25,2966.3275641294836,5.0,user6158@mail.com,,Australia,-1324.0,1
C6160,Kiran,Male,47.0,Kolkata,,,638.0633658546485,5.0,nan,,Nan,,1
C6162,Amit,Unknown,39.0,Delhi,2023-03-29,,3698.37,5.0,user6161@mail.com,,UK,,0
6163,Ravi,Female,47.0,Unknown,2024-01-20,,4900.15,5.0,user6162@mail.com,,Australia,,0
6164,Kiran,Female,42.0,Chennai,,2024-03-11,2655.1039991505186,2.0,user6163@mail.com,,USA,,1
C6165,Pooja,Unknown,36.0,Hyderabad,,,2675.85,5.0,user6164@mail.com,,Nan,,0
6165,Neha,Unknown,41.0,Delhi,,2020-10-31,556.74,5.0,nan,,India,,0
6168,Simran,Female,43.0,Delhi,2022-12-02,2022-06-21,3405.959728884407,5.0,nan,9126957532,USA,-164.0,1
6170,Simran,Unknown,26.0,Hyderabad,,2023-10-09,2247.185479936255,5.0,nan,,UK,,1
C6171,Ravi,Female,58.0,Kolkata,,,2161.6842774293273,5.0,nan,9251536809,Nan,,1
6171,Priya,Male,42.0,Bangalore,2024-06-12,2023-06-07,2394.2,5.0,user6171@mail.com,,Nan,-371.0,0
C6173,Unknown,Female,39.0,Hyderabad,,2023-11-05,1210.4955195385578,2.0,nan,,Canada,,1
6175,Amit,Female,39.0,Unknown,2021-07-22,,3422.14,5.0,nan,,USA,,0
C6177,Rahul,Unknown,40.0,Ahmedabad,2020-12-21,,2582.7421412368926,5.0,nan,,Australia,,1
6177,Pooja,Unknown,60.0,Hyderabad,,2025-07-08,1231.61,5.0,nan,,Australia,,0
6179,Ankit,Male,39.0,Kolkata,,,2033.1361390376296,5.0,nan,9217319046,Nan,,1
6181,Ravi,Male,39.0,Chennai,,2021-02-11,2580.9650954385947,5.0,nan,,UK,,1
C6183,Amit,Male,44.0,Mumbai,,,2714.094689332422,3.0,nan,9301492714,USA,,1
6184,Kiran,Male,47.0,Bangalore,,,3183.37,5.0,user6183@mail.com,,UK,,0
C6186,Sneha,Male,40.0,Chennai,,,4968.591056607279,5.0,user6185@mail.com,,Australia,,1
6187,Simran,Female,38.0,Unknown,,2021-04-21,3911.306747001607,3.0,user6186@mail.com,,Canada,,1
6187,Simran,Male,45.0,Kolkata,,2025-12-19,2735.192146031818,5.0,user6187@mail.com,,Australia,,1
6188,Simran,Unknown,47.0,Bangalore,2025-02-15,,56.28,5.0,nan,,India,,0
6190,Amit,Male,39.0,Hyderabad,2022-08-09,,1218.588466417455,1.0,nan,9202598091,Australia,,1
C6191,Priya,Male,40.0,Chennai,2025-02-05,2023-12-28,3846.679464139859,5.0,nan,,USA,-405.0,1
6191,Pooja,Unknown,46.0,Bangalore,2023-10-11,2022-09-19,972.2698174159768,5.0,nan,9584736762,Canada,-387.0,1
6192,Pooja,Male,44.0,Unknown,,,2261.8227607499057,5.0,nan,,USA,,1
6194,Amit,Male,39.0,Kolkata,2023-02-15,,4726.664310304857,5.0,user6193@mail.com,,UK,,1
C6196,Ankit,Unknown,46.0,Bangalore,2023-07-13,2025-01-14,2619.7559286562823,5.0,nan,,Canada,551.0,1
C6197,Priya,Unknown,42.0,Pune,2025-12-18,,2013.13,3.0,nan,,Canada,,0
6198,Simran,Male,38.0,Mumbai,,,1872.6743994859607,3.0,nan,,Australia,,1
6199,Pooja,Female,43.0,Mumbai,2022-06-04,,2494.0081520259914,5.0,nan,,Canada,,1
6199,Simran,Female,43.0,Bangalore,2024-09-19,,1857.433802325974,5.0,nan,,Australia,,1
C6203,Simran,Male,47.0,Bangalore,2022-07-03,2022-11-15,201.13,5.0,nan,,Nan,135.0,0
6204,Kiran,Female,40.0,Unknown,,2023-02-14,1123.0059151832163,5.0,nan,9950743268,Australia,,1
6205,Unknown,Unknown,42.0,Ahmedabad,,,1510.38,5.0,nan,,Nan,,0
6205,Kiran,Male,31.0,Bangalore,2021-05-29,,1153.178472752995,1.0,nan,,USA,,1
6209,Rahul,Female,24.0,Hyderabad,2023-03-28,2021-10-26,1614.8109079249293,5.0,nan,,Australia,-518.0,1
6210,Priya,Female,43.0,Delhi,2022-05-09,2024-02-25,3067.212803846786,1.0,nan,9463002974,Nan,657.0,1
6211,Rahul,Female,44.0,Unknown,,,3633.4480462492957,5.0,nan,,Nan,,1
6212,Unknown,Unknown,47.0,Kolkata,,2022-09-10,3089.33,1.0,nan,9663990992,USA,,0
C6213,Unknown,Male,19.0,Bangalore,2023-10-07,,4270.2,5.0,user6212@mail.com,,UK,,0
6215,Simran,Female,41.0,Bangalore,2020-08-14,,3626.377362786867,5.0,nan,9582748169,Australia,,1
C6218,Kiran,Female,61.0,Bangalore,,2022-09-10,1775.4848897077895,4.0,nan,,USA,,1
6220,Ankit,Male,45.0,Delhi,2020-10-25,,5730.514994075105,5.0,nan,9528838946,UK,,1
C6221,Unknown,Male,45.0,Pune,2020-12-08,2024-06-16,586.325086296395,1.0,nan,,Nan,1286.0,1
6223,Amit,Male,42.0,Hyderabad,2021-09-24,2024-06-10,2195.5650495534,5.0,nan,9167147543,India,990.0,1
6225,Sneha,Female,24.0,Mumbai,2020-10-17,,3218.7584868283343,5.0,nan,,Nan,,1
C6226,Ravi,Female,39.0,Delhi,,2021-07-10,2048.21,5.0,nan,,Australia,,0
C6227,Pooja,Male,42.0,Pune,2020-12-23,,509.6526156577595,5.0,nan,,USA,,1
6228,Unknown,Female,45.0,Mumbai,2023-06-12,,3788.3208677425973,5.0,nan,,USA,,1
C6229,Ravi,Male,65.0,Ahmedabad,2023-11-05,,3647.485151848365,5.0,nan,9109366203,Canada,,1
C6233,Unknown,Male,41.0,Kolkata,2022-08-22,2025-03-28,1113.21,5.0,nan,,Canada,949.0,0
6234,Neha,Female,45.0,Ahmedabad,,2021-04-01,2432.06,5.0,nan,,India,,0
6234,Sneha,Male,39.0,Unknown,,,2357.76136818835,5.0,nan,,Nan,,1
6236,Rahul,Female,40.0,Bangalore,,2020-12-01,3810.032873808993,5.0,user6235@mail.com,,Nan,,1
6236,Neha,Female,46.0,Hyderabad,,,2350.881268538945,5.0,nan,,Nan,,1
C6238,Unknown,Male,38.0,Kolkata,2025-12-28,,3239.812101169505,1.0,nan,,India,,1
